TAC;manufacturer;model;aka;os;year;lte
35543807;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35543906;Samsung;Samsung SM;Samsung SM-G357FZ;Android;2014;1
35543907;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544004;Samsung;Samsung GT;Samsung GT-C3530;Proprietary;2010;0
35544007;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544107;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544207;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2015;1
35544800;Samsung;SGH;SGH-D500E;Proprietary;2004;0
35544905;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2012;0
35545005;Samsung;Samsung GALAXY ACE GT;Samsung GALAXY ACE GT-S5830I;Android;2012;0
35545007;Apple;Apple iPad Pro 9;Apple iPad Pro 9.7 (A1674);iOS;2015;1
35545705;Sierrawireless;SierraWireless Wismo228;;Android;2012;0
35546504;Research In Motion;Blackberry 9800;RCY71UW (FDD I,II,V,VI) (Generic), Blackberry 9800, BlackBerry 9800 Torch;Blackberry;2010;0
35546505;Sony;SONY ST26i;PM-0160-BV, SONY ST26i;Android;2012;0
35546604;Research In Motion;Blackberry 9800;RCY71UW (FDD I,II,V,VI) (Generic), Blackberry 9800, BlackBerry 9800 Torch;Blackberry;2010;0
35547006;Motorola Mobility Llc,;Nexus 6, Valocia;Valocia, Nexus 6, Valocia, XT1100, Valocia;Android;2014;1
35547105;Lg;LG Optimus L3 II, LG;LG Optimus L3 II, LG-E430, LG LG, LG LG-E430;Android;2012;0
35547205;Lg;LG LG;LG LG-E435;Android;2012;0
35547605;Nokia;Nokia 100,Nokia 1000;RH-130, Nokia 100,Nokia 1000, 1000,RH-130, Nokia 100Nokia 1000;Symbian;2012;0
35548205;Nokia;Nokia 200, Asha 200, Nokia 2000;RM-761, Nokia 200, Asha 200, Nokia 2000, 200,2000,RM-761, Nokia 200 Asha 200 Nokia 2000;Symbian;2012;0
35548505;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120, Nokia 112 Nokia 1120;Symbian;2012;0
35548707;Asustek Computer Inc;ASUS ZC500TG ZenFone Go;ASUS ZC500TG ZenFone Go, ASUS Z00VD;Android;2015;
35548802;Sheng Longxing Electronics;SL619;;Proprietary;2008;0
35548805;Nokia;Nokia 205, Nokia 2050;RM-862, Nokia 205, Nokia 2050, Nokia 205 Nokia 2050;Symbian;2012;0
35548905;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35548906;Motorola Mobility Llc,;Moto G;CA12459445, Moto G (3rd Gen), CA12459445, XT1541, CA12459445;;2015;1
35549605;Nokia;Nokia 308, Nokia 3080;RM-838, Nokia 308, Nokia 3080, Nokia 308 Nokia 3080;Symbian;2012;0
35549607;Prestigio Plaza Limited;Prestigio WIZE E3;PSP3509DUO, Prestigio WIZE E3;Android;2015;
35549705;Nokia;Nokia X2;RM-694, Nokia X2-02;Symbian;2012;0
35549905;Nokia;Nokia 205, Nokia 2050;RM-862, Nokia 205, Nokia 2050, Nokia 205 Nokia 2050;Symbian;2012;0
35550205;Nokia;Nokia 100, Nokia 1000;RH-130, Nokia 100, Nokia 1000, 1000,RH-130, Nokia 100 Nokia 1000;Symbian;2012;0
35550305;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35550401;Nokia;Nokia 6030;RM-74, Nokia 6030, 6030b,RM-229,RM-74,RM-75, 6030RM-74 (DCT-4);Symbian;2007;0
35550601;Nokia;NOKIA N73;RM-133, NOKIA N73-1, N73 (ME),N73-1,N73-5,RM-132,RM-133, N73-1RM-133 (BB5);Symbian;2007;0
35550605;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2012;0
35550607;Samsung;Galaxy S7 Edge SM;Galaxy S7 Edge SM-G935F;Android;2015;1
35550805;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35550901;Nokia;6131;RM-115, 6131, 6131 NFC,RM-115,RM-216, 6131RM-115 (BB5);Symbian;2007;0
35551205;Nokia;Nokia C2;RM-724, Nokia C2-05, C2-01.5,C2-05 Touch,RM-722,RM-724,Type, Nokia C2-05;Symbian;2012;0
35551501;Nokia;Nokia 1112;RH-93, Nokia 1112, 1110i,1112i,RH-93,RH-94, 1112RH-93 (DCT-4);Symbian;2007;0
35551505;Nokia;Nokia X2;RM-694, Nokia X2-02;Symbian;2012;0
35551605;Nokia;Nokia 301;RM-839, Nokia 301, Nokia RM, Nokia RM-839;Symbian;2013;0
35551701;Nokia;Nokia 1600;RH-64, Nokia 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2007;0
35551801;Nokia;Nokia 1600;RH-64, Nokia 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2007;0
35552005;Nokia;Nokia 301;RM-840, Nokia 301.1, Nokia RM, Nokia RM-840;Symbian;2013;0
35552107;Samsung;Samsung SM;Samsung SM-A5100;Android;2015;1
35552301;Nokia;3110c;RM-237, 3110c, 3110 classic, 3110c,RM-237, 3110 Classic, 3110cRM-237 (BB5);Symbian;2007;0
35552500;Lg;C1100;C1100, C1100, ElectronicsC1100;Proprietary;2004;0
35552505;Nokia;Nokia 200, Asha 200, Nokia 2000;RM-761, Nokia 200, Asha 200, Nokia 2000, 200,2000,RM-761, Nokia 200 Asha 200 Nokia 2000;Symbian;2012;0
35552801;Nokia;2610;RH-86, 2610, RH-86, 2610, 2610RH-86 (DCT-4+);Symbian;2007;0
35552803;Samsung;C3050;GT, GT-C3050 Stratus, ElectronicsC3050 C3053 Stratus;Proprietary;2009;0
35552905;Samsung;Samsung GT;Samsung GT-E2600;Proprietary;2012;0
35553104;Samsung;Samsung GT;Samsung GT-B5722;Proprietary;2010;0
35553407;Acer;Liquid Z520;Z520, Liquid Z520;Android;2015;
35553507;Giga-Byte Communications Inc;GSmart Classic Lite;Classic Lite, GSmart Classic Lite;Android;2015;
35553706;Lg;LG LG;LG LG-D722k;Android;2014;1
35554701;Nokia;NOKIA 6288;RM-78, NOKIA 6288, 6280,RM-268,RM-78, 6288, 6288RM-78 (BB5);Symbian;2007;0
35554801;Nokia;6103;RM-161, 6103, 6102i,6103b,RM-161,RM-162, 6103RM-161 (DCT-4);Symbian;2007;0
35554805;Samsung;Samsung GT;Samsung GT-B2710;Android;2012;0
35555705;Sony;SONY C1605;PM-0251-BV, SONY C1605 - Xperia E dual;Android;2012;0
35555804;Samsung;Samsung GT;Samsung GT-S5570;Proprietary;2010;0
35555805;Sony;SONY C1504;PM-0260-BV, SONY C1504;Android;2012;0
35556301;Motorola;MQ5;MQ5-4411A23, V8, V8, RAZR2V8 MQ5-4411A23, RAZR2 V8MQ5-4411A23;Proprietary;2007;0
35556606;Tcl Communication Ltd;ALCATEL ONETOUCH 1013X;;Nucleus;2014;
35556808;Linnex Electronics Bangladesh;LE 40;Linnex LE40, LE 40;;2016;
35556902;Samsung;SGH;SGH-L700;Proprietary;2008;0
35557401;Motorola;MQ4;MQ4-4411G21, V3, V3, RAZRV3 MQ4-4411G21, RAZR V3MQ4-4411G21;Proprietary;2007;0
35557602;Sony Ericsson;W200i;AAB-1022044-BV, W200i/c, W200i/c, W200a Ericsson W200i, W200a W200c W200i;Proprietary;2008;0
35557705;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35557805;Samsung;Samsung GALAXY MINI GT;Samsung GALAXY MINIGT-S5570I, Samsung GALAXY MINI GT-S5570I;Android;2012;0
35558007;Tcl Communication Ltd;PIXI 4 6 3G Android;PIXI 4 6 3G Android, 8050D;Android;2015;
35558306;Samsung;Samsung GT;Samsung GT-I8200N;Android;2014;
35558600;Sony Ericsson;T290i;AAA-1001013-BV, T290i, T290a,T290c,T290i,T292a, T290i Ericsson;Proprietary;2004;0
35558906;Samsung;Samsung GT;Samsung GT-I9505;Android;2014;1
35559006;Samsung;Samsung GT;Samsung GT-I9060/DS;Android;2014;
35559106;Samsung;Samsung GT;Samsung GT-I9060/DS;Android;2014;
35559207;Lg;LG;LG-H791F;Android;2015;1
35559305;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35559601;Sony Ericsson;W300i;AAF-1052031-BV, W300i, W300i, W300a Ericsson W300i, W300a W300c W300i;Proprietary;2007;0
35559805;Samsung;Samsung GT;Samsung GT-C3520;Proprietary;2012;0
35559905;Samsung;Samsung GT;Samsung GT-I9100;Android;2012;0
35560005;Samsung;Samsung GALAXY Y GT;Samsung GALAXY Y GT-S5360;Android;2012;0
35560006;Samsung;Samsung GT;Samsung GT-I8200;Android;2014;
35560107;Wiko Global Sasu;LENNY2;s5030, LENNY2;Android;2015;
35560906;Sony;Xperia Z2;PM-0740-BV, Xperia Z2, D6503;Android;2014;1
35561404;Lg;LG GT540;GT540;Proprietary;2010;0
35562605;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINIGT-I8190, Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35562606;Tcl Communication Ltd;ALCATEL ONETOUCH 2045X;;Nucleus;2014;
35562806;Sony;Xperia E1;PM-0670-BV, Xperia E1, D2005;Android;2014;
35563200;Siemens;TC65;Wireless Module, TC65, Cellular Engine TC65, Cellular Engine TC65, AGTC65 data module, TC65data module;Proprietary;2004;0
35563300;Siemens;TC63;Wireless Module, TC63, Cellular Engine TC63, Cellular Engine TC63, AGTC63 embedded module, TC63embedded module;Proprietary;2004;0
35563400;Siemens;MC75;Wireless Module, MC75, Cellular Engine MC75, Cellular Engine MC75, AGES75 data module, ES75data module;Proprietary;2004;0
35563705;Samsung;Samsung GT;Samsung GT-I9508;Android;2012;0
35563902;Samsung;SGH;SGH-J700;Proprietary;2008;0
35564207;Samsung;Galaxy J3 2016 SM;Galaxy J3 2016 SM-J320F/DS;Android;2015;1
35564407;Samsung;Samsung SM;Samsung SM-G531H/DS;Android;2015;
35564507;Samsung;Samsung SM;Samsung SM-G531H/DS;Android;2015;
35564603;E-Techco Information Technologies;CEFON;CEFON-638O, Cefon, Cefon-638o;Proprietary;2009;0
35564707;Samsung;Samsung SM;Samsung SM-G935S;Android;2015;1
35565605;Lg;LG Optimus L3, LG;LG Optimus L3, LG-E400, LG LG, LG LG-E400;Android;2012;0
35565802;Shenzhen Gaoxinqi Technology;GXQ N89;;Proprietary;2008;0
35566100;Nokia;Nokia 6680;RM-36, Nokia 6680, RM-36, 6680, 6680RM-36 (BB5);Symbian;2005;0
35566300;Nokia;Nokia 3410;NHM-2NX, Nokia 3410, NHM-2, 3410, 3410NHM-2NX;Symbian;2005;0
35566500;Nokia;Nokia 6230;RH-12, Nokia 6230, RH-12, 6230, 6230RH-12 (DCT-4);Symbian;2005;0
35566600;Nokia;Nokia 6230;RH-12, Nokia 6230, RH-12, 6230, 6230RH-12 (DCT-4);Symbian;2005;0
35566605;Sony;SONY C6602;PM-0280-BV, SONY C6602/L36h;Android;2012;0
35566700;Nokia;Nokia 6610i;RM-37, Nokia 6610i, RM-37, 6610i, 6610iRM-37 (DCT-4);Symbian;2005;0
35566807;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35566887;Unknown;Unknown;;;;
35566907;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567007;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567107;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567200;Nokia;Nokia 2650;RH-53, Nokia 2650, 2652, 2650,RH-53, 2650RH-53 (DCT-4);Symbian;2005;0
35567205;Lg;LG LG;LG LG-E455;Android;2012;0
35567207;Apple;Apple iPhone 5S;Apple iPhone 5S (A1457);iOS;2015;1
35567306;Lg;G3;G3, LG-D855;Android;2014;1
35567388;Unknown;Unknown;;;;
35567606;Samsung;Samsung SM;Samsung SM-G386F;Android,Spreadtrum;2014;1
35567607;Apple;Apple iPhone S;Apple iPhone S (A1530), iPhone 5S (A1530);iOS;2015;1
35567700;Nokia;Nokia 6630;RM-1, Nokia 6630, RM-1, 6630, 6630Vodafone RM-1 (BB5), 6630 VodafoneRM-1 (BB5);Symbian;2005;0
35568000;Nokia;Nokia 3120;RH-19, Nokia 3120, 3100, 3120,RH-19, 3120RH-19 (DCT-4);Symbian;2005;0
35568065;Unknown;Unknown;;;;
35568084;Unknown;Unknown;;;;
35568091;Unknown;Unknown;;;;
35568092;Unknown;Unknown;;;;
35568107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1633);iOS;2015;1
35568302;Samsung;SGH;SGH-G600;Proprietary;2008;0
35568505;Samsung;Samsung GT;Samsung GT-E1190;Proprietary;2012;0
35568607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1633);iOS;2015;1
35568705;Samsung;Samsung Galaxy S Advance GT;Samsung Galaxy S Advance GT-I9070, Samsung GT, Samsung GT-I9070;Android;2012;0
35568807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35568907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569407;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569605;Samsung;Samsung GALAXY NOTE 2 GT;Samsung GALAXY NOTE 2 GT-N7100;Android;2012;0
35569607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35569800;Nokia;Nokia 1108;RH-75, Nokia 1108, 1101, 1108,RH-75, 1100, 1108RH-75 (DCT-4);Symbian;2005;0
35569805;Samsung;Samsung GALAXY CORE GT;Samsung GALAXY CORE GT-I8262, Samsung GT, Samsung GT-I8262;Android;2012;0
35569806;Samsung;Samsung SM;Samsung SM-A3000;;2014;1
35569842;Unknown;Unknown;;;;
35569905;Samsung;Samsung GALAXY CORE GT;Samsung GALAXY CORE GT-I8262, Samsung GT, Samsung GT-I8262;Android;2012;0
35569906;Samsung;Samsung SM;Samsung SM-A3000;;2014;1
35570601;Sony Ericsson;K750i;AAB-1022011-BV, K750i/K750c, K750i, K750c Ericsson, K750c K750i;Proprietary;2007;0
35570705;Lg;LG LG;LG LG-E610;Android;2012;0
35570807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1700);iOS;2015;1
35571202;Nokia;6120c;RM-243, 6120c-1, 6120 classic, 6120c,6120c-1,RM-243,RM-310, 6120 Classic, 6120c-1RM-243 (BB5);Symbian;2008;0
35571400;Samsung;SGH;SGH-X480;Proprietary;2004;0
35571702;Nokia;5220;RM-411, 5220, 5220 XpressMusic, 5220,5220b,RM-410,RM-411, 5220 XpressMusic, 5220RM-411 (BB5);Symbian;2008;0
35571804;Samsung;Samsung GT;Samsung GT-C3300K, GT-C3300 Champ;Proprietary;2010;0
35572004;Samsung;Samsung GT;Samsung GT-C3300i;Proprietary;2010;0
35572106;Htc;HTC Desire 820;0PFJ400, HTC Desire 820;;2014;1
35572204;Samsung;Samsung GT;Samsung GT-E1050;Proprietary;2010;0
35572302;Nokia;3120c;RM-365, 3120c-1, 3120 classic, 3120c-1,3120c-1b,3120c-1c,RM-364,RM-365,RM-366, 3120 classic, 3120c-1RM-365 (BB5);Symbian;2008;0
35572606;Nokia;Nokia 206, Nokia 2060;RM-872, Nokia 206, Nokia 2060;S30;2014;
35572802;Nokia;3110c;RM-237, 3110c, 3110 classic, 3110c,RM-237, 3110 Classic, 3110cRM-237 (BB5);Symbian;2008;0
35572807;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35572902;Nokia;6600f;RM-325, 6600f-1, 6600 fold, 6600f-1,RM-325, 6600 Fold, 6600f-1RM-325 (BB5);Symbian;2008;0
35572904;Orkia Manufacturinghklimited;ORKIA A250, Q350;ORKIA manufacturerACTURING, ORKIA manufacturerACTURING (HK) LIMITED;Proprietary;2010;0
35572907;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573006;Nokia;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S30;2014;
35573007;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573102;Nokia;Nokia 6500s;RM-240, Nokia 6500s-1, 6500 slide, 6500s,6500s-1,RM-240,RM-278, 6500 Slide, 6500s-1RM-240 (BB5);Symbian;2008;0
35573106;Nokia;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S30;2014;
35573107;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573205;Compal Communications Inc;CAT B15;;Android;2012;0
35573207;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573307;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573407;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573507;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573603;Lg;GB220;Lg Gb220, Lg Gb220, ElectronicsGB220 Kate;Proprietary;2009;0
35573607;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1687);iOS;2015;1
35573902;Nokia;N95;RM-320, N95-2, N95-1,N95-2,N95-3,N95-4,RM-159,RM-160,RM-245,RM-320,RM-421, N95-2RM-320 (BB5);Symbian;2008;0
35574006;Nokia;106;RM-962, 106.1, Nokia 106, RM-962;S30;2014;
35574106;Nokia;RM;RM-1090, RM-1090, Lumia 535 Dual SIM, Microsoft Lumia 535 Dual SIM;Windows Phone;2014;
35574206;Nokia;RM;RM-1089, RM-1089, Lumia 535, Microsoft Lumia 535;Windows Phone;2014;
35574302;Nokia;7210c;RM-436, 7210c, 7210c,7212c,NHL-4,RM-436, 7210 Supernova, 7210c7212c RM-436, 7210c 7212cRM-436;Symbian;2008;0
35574604;Htc;HTC ChaCha;HTC PH06110, HTC ChaCha;Android;2010;0
35574906;Nokia;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S30;2014;
35575002;Nokia;2680s, 2680s;RM-392, 2680s, 2680s-2, 2680 slide, 2680s,2680s-2,RM-392, 2680 Slide, 2680s2680s-2 RM-392, 2680s 2680s-2RM-392;Symbian;2008;0
35575007;Apple;Apple iPhone 6S Plus;Apple iPhone 6S Plus (A1699);iOS;2015;1
35575402;Sony Ericsson;T303C;AAB-1022171-BV, T303C, T303, T303i Ericsson;Proprietary;2008;0
35575406;Nokia;Nokia RM;RM-944, Nokia RM-944, Nokia 108;S30;2014;
35575506;Nokia;Nokia RM;RM-944, Nokia RM-944, Nokia 108;S30;2014;
35575703;Samsung;B5702;GT, GT-B5702;Proprietary;2009;0
35575705;Sony;Sony ST23i Xperia Miro;PM-0180-BV, Sony ST23i Xperia Miro;Android;2012;0
35575806;Nokia;Nokia 301;RM-840, Nokia 301.1, RM840;S40;2014;
35575902;Sony Ericsson;W200i;AAB-1022044-BV, W200i/c, W200i/c, W200a Ericsson W200i, W200a W200c W200i;Proprietary;2008;0
35576006;Nokia;Nokia RM;RM-1035, Nokia RM-1035, 130, Nokia 130;S30;2014;
35576106;Nokia;206, Nokia 206, Nokia 2060, RM;RM-872, 206, Nokia 206, Nokia 2060, RM-872;S40;2014;
35576202;Samsung;SGH;SGH-D780;Proprietary;2008;0
35576205;Sony;Sony C6603;PM-0270-BV, Sony C6603 - Xperia Z;Android;2012;1
35576206;Nokia;106;RM-962, 106.1, Nokia 106, RM-962;S30;2014;
35576306;Microsoft Mobile Oy;Nokia Lumia 530 Dual SIM, RM;RM-1019, Nokia Lumia 530 Dual SIM, RM-1019;Windows Phone;2014;
35576307;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576407;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576507;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576607;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576707;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576806;Nokia;Nokia Lumia 630 Dual SIM,RM;RM-978, Nokia Lumia 630 Dual SIM,RM-978;Windows Phone;2014;
35576807;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35576904;Tct Mobile Limited;ALCATEL one touch 990;OT, OT-990;Proprietary;2010;0
35576907;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577006;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35577007;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577107;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577207;Apple;Apple iPhone 6S;Apple iPhone 6S (A1688);iOS;2015;1
35577306;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35577406;Nokia;Nokia 220, RM;RM-969, Nokia 220, RM-969;S30;2014;
35577506;Microsoft Mobile Oy;Nokia Lumia 635, RM;RM-974, Nokia Lumia 635, RM-974;Windows Phone;2014;1
35577704;Lg;LG Electronics GS101;GS101;Proprietary;2010;0
35578305;Samsung;Samsung GT;Samsung GT-E1050;Proprietary;2012;0
35578501;Sony Ericsson;W880i;AAD-3022051-BV, W880i, unknown, W880i, W880i Ericsson;Proprietary;2007;0
35579307;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579407;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579500;Sony Ericsson;K300i;AAB-1021071-BV, K300i, K300i, K300a Ericsson K300i, K300a K300c K300i;Proprietary;2004;0
35579507;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579607;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579700;Sony Ericsson;K300i;AAB-1021071-BV, K300i, K300i, K300a Ericsson K300i, K300a K300c K300i;Proprietary;2004;0
35579703;Telit Communications Spa;GE864;GE864-QUAD;Proprietary;2009;0
35579704;Htc;HTC Wildfire;PC49100, HTC Wildfire, A333 Wildfire;Android;2010;0
35579707;Apple;Apple iPhone SE;Apple iPhone SE (A1723);iOS;2016;1
35579805;Samsung;Samsung Galaxy S4 GT;Samsung Galaxy S4 GT-I9500, Samsung GT, Samsung GT-I9500;Android;2012;0
35580305;Htc;HTC Desire X;PM66100, HTC Desire X, HTC PM66100;Android;2012;0
35581101;Samsung;SGH;SGH-M610;Proprietary;2007;0
35581706;Speed Company Import;V;V.GO Tab Q999,Q777,D888,D666,D555;Android;2014;
35581906;Sony;Xperia C3 Dual;PM-0821-BV, Xperia C3 Dual, D2502;Android;2014;
35582105;Research In Motion;Blackberry 9220;REX41GW (Generic), Blackberry 9220;Blackberry;2012;0
35582601;Telit Communications Spa;Telit G24 L;Telit G24 L, Telit G24 L (formerly known as Motorola G24 L), G24-Lite;Proprietary;2008;0
35582806;Samsung;Samsung SM;Samsung SM-G901F;Android;2014;1
35582905;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2012;0
35583005;Samsung;Samsung GT;Samsung GT-I9070;Android;2012;0
35583006;Samsung;Samsung SM;Samsung SM-G901F;Android;2014;1
35583205;Samsung;Samsung GALAXY MINI GT;Samsung GALAXY MINI GT-S5570I;Android;2012;0
35583405;Samsung;Samsung GT;Samsung GT-S6102;Android;2012;0
35583506;Samsung;Samsung GT;Samsung GT-I9301I;Android;2014;
35583605;Samsung;Samsung GALAXY ACE GT;Samsung GALAXY ACE GT-S5830i;Android;2012;0
35583801;Motorola;CQ3;CQ3-4411A11, W375, W375, W375CQ3-4411A11;Proprietary;2007;0
35583904;Sagemcom;SagemCom HiLoV2, HiLoNCV2;HiLoV2, HiLoNCV2, SagemCom HiLoV2, HiLoNCV2;Proprietary;2010;0
35584301;Motorola;MQ4;MQ4-4411F11, L7, L7, SLVRL7 MQ4-4411F11, SLVR L7MQ4-4411F11;Proprietary;2007;0
35584606;Samsung;Samsung GT;Samsung GT-I9505;Android;2014;1
35584705;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300, Samsung GT, Samsung GT-I9300;Android;2012;0
35584706;Samsung;Samsung GT;Samsung GT-I9515;Android;2014;1
35585005;Samsung;Samsung GT;Samsung GT-E1200;Proprietary;2012;0
35585301;Samsung;SGH;SGH-E250;Proprietary;2007;0
35585402;Best Electronic Company;TRIDENT GSM MODULE TD2122;GSM MODULE TD2122, TRIDENT GSM MODULE TD2122, Trident Mb, Trident Mb-880;Proprietary;2008;0
35585411;Unknown;Unknown;;;;
35585905;Htc;HTC PN07140;;Android;2012;1
35586206;Teletalk Pvt Ltd;colors X21,X35,X47,X46,X122;;;2014;
35586502;Sony Ericsson;W350i;AAB-1022121-BV, W350i/c, W350i, W350i Ericsson;Proprietary;2008;0
35586605;Htc;HTC One mini;PO58200, HTC One mini, HTC PO58200;Android;2012;1
35587100;Lg;LG;LG-G672;Proprietary;2005;0
35587404;Samsung;Samsung GT;Samsung GT-E1080W;Proprietary;2010;0
35587504;Samsung;Samsung GT;Samsung GT-E1170i;Proprietary;2010;0
35587505;Sony;SONY ST21i Sony Xperia tipo;PM-0130-BV, SONY ST21i Sony Xperia tipo;Android;2012;0
35587506;Lg;LG LG;LG LG-D858HK;Android;2014;1
35587605;Samsung;Samsung GT;Samsung GT-E1150;Proprietary;2012;0
35587907;Lg;LG;LG-H650E;Android;2015;1
35588140;Unknown;Unknown;;;;
35588202;Lg;KP100;Lg Kp100, Lg Kp100, ElectronicsKP100;Proprietary;2008;0
35588405;Samsung;Samsung GT;Samsung GT-I9082;Android;2012;0
35588602;Shenzhen Mobidata Communication;EDGE Module;;Proprietary;2008;0
35588662;Unknown;Unknown;;;;
35588705;Samsung;Samsung Galaxy Grand GT;Samsung Galaxy Grand GT-I9082, Samsung GT, Samsung GT-I9082;Android;2012;0
35589346;Unknown;Unknown;;;;
35589806;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35589900;Samsung;SGH;SGH-X640;Proprietary;2005;0
35589906;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590006;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590105;Nokia;Nokia 510;RM-889, Nokia 510;Symbian;2013;0
35590106;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590107;Samsung;Galaxy A5 2016 SM;Galaxy A5 2016 SM-A510F;Android;2015;1
35590206;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35590305;Nokia;Nokia 205, Nokia 2050;RM-862, Nokia 205, Nokia 2050, Nokia 205 Nokia 2050;Symbian;2013;0
35590406;Lg;LG LG;LG LG-D858HK;Android;2014;
35590705;Nokia;Nokia X2;RM-694, Nokia X2-02;Symbian;2013;0
