TAC;manufacturer;model;aka;os;year;lte
35351502;Nokia;1650;RM-305, 1650, RM-305, 1650, 1650RM-305 (DCT-4+);Symbian;2008;0
35353104;Samsung;GT;GT-B2710, Gt, Gt-b2710;Proprietary;2010;0
35353106;Sonaki Corporation S.A.;CROWN JAPAN CR;CROWN JAPAN CR-MP3000;;2014;
35355305;Samsung;Samsung GT;Samsung GT-E1280;Proprietary;2012;0
35355508;Samsung;GALAXY S7 SM;GALAXY S7 SM-G930F;Android;2016;1
35355708;Samsung;Samsung SM;Samsung SM-J320FN;Android;2016;1
35356105;Sony Ericsson;Sony Ericsson ST25i Xperia U;AAD-3880130-BV, Sony Ericsson ST25i Xperia U;Android;2012;0
35357505;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9305, Samsung GT, Samsung GT-I9305;Android;2012;1
35358203;Samsung;C3050;GT, GT-C3050 Stratus, SGH-C3050;Proprietary;2009;0
35359006;Ying Tai Electronics;YingTai T03,T08;;;2014;
35360505;Samsung;Samsung GT;Samsung GT-E1190;Proprietary;2012;0
35361407;Samsung;Samsung SM;Samsung SM-A300H/DS;Android;2015;
35362107;Samsung;Samsung SM;Samsung SM-G925F;Android;2015;1
35362606;Nokia;RM;RM-1017, RM-1017, 530, Lumia 530;;2014;
35362701;Nokia;6070;RM-166, 6070, 6070b,RM-166,RM-167, 6070RM-166 (DCT-4);Symbian;2006;0
35362707;LG;Nexus 5X;LG-H791, Nexus 5X;Android;2015;1
35362801;Nokia;6070;RM-166, 6070, 6070b,RM-166,RM-167, 6070RM-166 (DCT-4);Symbian;2006;0
35362806;Nokia;RM;RM-1019, RM-1019, Lumia 530 Dual SIM;;2014;
35363005;Samsung;Samsung GT;Samsung GT-S5610;Android;2012;0
35363101;Nokia;6103;RM-161, 6103, 6102i,6103b,RM-161,RM-162, 6103RM-161 (DCT-4);Symbian;2006;0
35363306;Nokia;RM;RM-1045, RM-1045, Lumia 930, Nokia 930;Windows Phone;2014;1
35364901;Nokia;1600;RH-64, 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2006;0
35364906;Nokia;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S40;2014;
35365001;Nokia;1600;RH-64, 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2006;0
35365206;Nokia;Lumia 635, RM;RM-974, Lumia 635, RM-974;Windows Phone;2014;1
35365300;Sony Ericsson;T230;AAA-1001012-BV, T230, T226,T238, T230, T230 Ericsson;Proprietary;2004;0
35366005;Nokia;Nokia C2;RM-704, Nokia C2-00;Symbian;2012;0
35366704;Tct Mobile Limited;ALCATEL OT;ALCATEL OT-209, Alcatel Ot, Alcatel Ot-209;Proprietary;2010;0
35366706;Nokia;106;RM-962, 106.1, Nokia 106;S30;2014;
35367405;Nokia;Nokia 100, Nokia1000;RH-130, Nokia 100, Nokia1000, 1000,RH-130, Nokia 100 Nokia1000;Symbian;2012;0
35367505;Nokia;Nokia C1;RM-607, Nokia C1-01, C1-03, Nokia C1-01 C1-03;Symbian;2012;0
35368007;Microsoft Mobile Oy;Nokia RM;RM-1012, Nokia RM-1012, Nokia 225;S30;2015;
35368104;Cinterion Wireless Modules;MC55i;Cellular Engine MC55;Proprietary;2010;0
35368505;Nokia;Nokia 112, Nokia 1120;Nokia 112 Nokia 1120;Symbian;2012;0
35368605;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35368807;Microsoft Mobile Oy;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S30;2015;
35368907;Microsoft Mobile Oy;Nokia RM;RM-1011, Nokia RM-1011, Nokia 225 Dual Sim;S30;2015;
35369006;Samsung;Samsung SM;Samsung SM-G355HN;Android;2014;
35369107;Microsoft Mobile Oy;RM;RM-1127, RM-1127, Microsoft Lumia 550;Windows Phone;2015;1
35369407;Microsoft Mobile Oy;RM;RM-1110, RM-1110, Nokia 215 Dual SIM;S30;2015;
35369605;Nokia;Nokia C2;RM-724, Nokia C2-05, C2-01.5,C2-05 Touch,RM-722,RM-724,Type, Nokia C2-05;Symbian;2012;0
35369807;Microsoft Mobile Oy;RM;RM-1110, RM-1110, Nokia 215 Dual SIM;None,S30;2015;
35370107;Microsoft Mobile Oy;RM;RM-1172, RM-1172, Nokia 230 Dual SIM;;2015;
35370205;Doro Ab;Doro PhoneEasy 506;Doro PhoneEasy 506/PhoneEasy 507;Android;2012;0
35370307;Microsoft Mobile Oy;RM;RM-1035, RM-1035, 130, Nokia 130;S30;2015;
35370607;Microsoft Mobile Oy;RM;RM-1136, RM-1136, Nokia 222 Dual SIM;S30;2015;
35370907;Microsoft Mobile Oy;RM;RM-1136, RM-1136, Nokia 222 Dual SIM;;2015;
35371107;Microsoft Mobile Oy;RM;RM-1133, RM-1133, Nokia 105 Dual SIM;;2015;
35372105;Samsung;Samsung GT;Samsung GT-I9300;Android;2012;0
35372205;Sony Ericsson;Sony Ericsson LT22i Xperia P;AAD-3880135-BV, Sony Ericsson LT22i Xperia P;Android;2012;0
35372305;Sony Ericsson;Sony Ericsson LT26i Xperia S;AAD-3880120-AV, Sony Ericsson LT26i Xperia S;Android;2012;0
35372306;LG;LG L65;LG L65, LG-D280n;Android;2014;
35373706;Samsung;Samsung GT;Samsung GT-I9195;Android;2014;1
35373802;Sony Ericsson;S500i;AAC-1052041-BV, S500i/c, S500, S500c Ericsson, S500c S500i;Proprietary;2008;0
35373806;Samsung;GALAXY Trend Plus GT;GALAXY Trend Plus GT-S7580;Android,MTK;2014;
35374806;Samsung;Samsung SM;Samsung SM-G900F;Android;2014;1
35374906;Samsung;Samsung SM;Samsung SM-G900F;Android;2014;1
35375006;Samsung;Samsung SM;Samsung SM-G900F;Android;2014;1
35375207;Samsung;Samsung SM;Samsung SM-G928T;Android;2015;1
35375503;Smalt Technology Co;Q8;Smalt Q8;Proprietary;2009;0
35375800;Nokia;Nokia 3100;RH-19, Nokia 3100, 3120,RH-19, 3100, 3100RH-19 (DCT-4);Symbian;2004;0
35376207;Samsung;Samsung GT;Samsung GT-E1200R;;2015;
35376807;Samsung;Samsung GT;Samsung GT-I9301I;Android;2015;
35376904;Nokia;2710c, 2710c;RM-586, 2710c, 2710c-2, 2710 Navigation Edition, 2710c,2710c-2,RM-586, 2710 Classic 2 - Navigation Edition, 2710c-22710c RM-586;Symbian;2010;0
35377101;Benq;M23;M23/M23A, M23CG, M23,M23A, 56M23A, CoLtd M23 M23A;Proprietary;2006;0
35377504;Nokia;1616;RH-125, 1616-2, 1616, 1616-2,RH-125, 1616-21616  RH-125, 1616-21616RH-125;Symbian;2010;0
35378405;Asustek Computer Inc;ASUS ASUS A68;;Android;2012;1
35378504;Nokia;Nokia E52;RM-469, Nokia E52-1, E52, E52-1,E52-2,RM-469,RM-481, E52-1RM-469;Symbian;2010;0
35378700;Nokia;Nokia 3510i;RH-9, Nokia 3510i/3530, 3530,RH-9, 3510i, 3510i3530  RH-9 (DCT-4), 3510i3530RH-9 (DCT-4), 3510i 3530RH-9 (DCT-4);Symbian;2004;0
35378804;Nokia;Nokia 2730c;RM-578, Nokia 2730c-1,2730c, 2730 classic, 2730c,2730c-1,2730c-1b,RM-578,RM-579, 2730 Classic, 2730c-12730c RM-578;Symbian;2010;0
35380905;Sony;SONY ST21i Xperia Tipo;PM-0130-BV, SONY ST21i Xperia Tipo;Android;2012;0
35381705;Samsung;Samsung GT;Samsung GT-I9300;Android;2012;0
35381805;Samsung;Samsung GALAXY S3 GT;Samsung GALAXY S3 GT-I9300;Android;2012;0
35382405;Samsung;Samsung GT;Samsung GT-I9100;Android;2012;0
35382406;Samsung;Samsung GT;Samsung GT-E1270;;2014;
35384001;Sony Ericsson;W300i;AAF-1052031-BV, W300i, W300i, W300a Ericsson W300i, W300a W300c W300i;Proprietary;2006;0
35384505;Samsung;Samsung GALAXY NOTE 2 GT;Samsung GALAXY NOTE 2 GT-N7105, Samsung GT, Samsung GT-N7105;Android;2012;1
35384906;Sony;Sony D2005 Xperia E1;PM-0670-BV, Sony D2005 Xperia E1;Android;2014;
35385201;Sierra Wireless;Wireless CPU Q24CL002;CPU Q24CL002;Proprietary;2006;0
35386105;Sony;SONY LT30p;PM-0030-BV, SONY LT30p;Android;2012;0
35388803;Samsung;GT;GT-S3100, GT-S3100, SGH-S3100;Proprietary;2009;0
35388806;Sony;Sony D5503;PM-0640-BV, Sony D5503 - Xperia Z1 Compact;Android;2014;1
35389608;Maysun Info Technology;M4028;;Android;2016;
35391506;Samsung;Samsung GT;Samsung GT-S6310N;Android;2014;
35392205;Samsung;Samsung GT;Samsung GT-I9300;Android;2012;0
35392804;Tinmo Technologyhklimited;T100;;Proprietary;2010;0
35394501;Nokia;1112;RH-93, 1112, 1110i,1112i,RH-93,RH-94, 1112RH-93 (DCT-4);Symbian;2006;0
35396701;Nokia;2610;RH-86, 2610, RH-86, 2610, 2610RH-86 (DCT-4+);Symbian;2006;0
35396801;Nokia;2610;RH-86, 2610, RH-86, 2610, 2610RH-86 (DCT-4+);Symbian;2006;0
35397407;Samsung;Samsung SM;Samsung SM-A300FU;Android;2015;1
35399402;Motorola;MUQ6;MUQ6-34411C11, V9 Emerald 2100, V9 Emerald 2100 (EMEA), RAZR2V9 MRQ6-334411B11, RAZR2 V9MRQ6-334411B11;Proprietary;2008;0
35399901;Samsung;SGH;SGH-C170;Proprietary;2006;0
35401806;Hongkong Ipro Technology;IPRO TRANS I,TRANS II,TRANS III;;Android;2014;
35402203;Sony Ericsson;W995;AAD-3880023-BV, W995, W995, W995 Ericsson;Proprietary;2009;0
35408000;Alcatel;One Touch 556;TH3, One Touch 556, One Touch 556, OneTouch  556  TH3 KW26K602, OneTouch556TH3 KW26K602, One Touch 556TH3;Proprietary;2004;0
35410505;Nokia;Nokia 820;RM-825, Nokia 820.1, Lumia 820, Nokia Lumia 820;Windows Mobile 8;2012;1
35411405;Nokia;Nokia 100, Nokia 1000;RH-130, Nokia 100, Nokia 1000, 1000,RH-130, Nokia 100 Nokia 1000;Symbian;2012;0
35411505;Nokia;Nokia C5;RM-745, Nokia C5-00.2, C5-00.2,C5-00.3,C5-00.i,C5-03.2,RM-697,RM-719,RM-744,RM-745, Nokia C5-002;Symbian;2012;0
35411705;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35411707;Motorola Mobility Llc,;Moto G Plus;AF12802845, Moto G Plus (4th Gen), AF12802845, XT1642;Android;2015;1
35412605;Nokia;Nokia 206;RM-873, Nokia 206.1, Nokia 2061;Symbian;2012;0
35412705;Nokia;Nokia 610, Nokia 610;RM-835, Nokia 610, Nokia 610, Nokia 610 Nokia 610;Symbian;2012;0
35414905;Nokia;Nokia 920;RM-821, Nokia 920.1, Lumia 920, Nokia Lumia 920;Windows Mobile 8;2012;1
35415306;LG;LG G3;LG LG-D855, LG G3;Android,Spreadtrum;2014;1
35417002;Nokia;2600c, 2600c;RM-340, 2600c, 2600c-2, 2600 classic, 2600c,2600c-2,RM-340, 2600 Classic, 2600c2600c-2 RM-340 (DCT-4+), 2600c 2600c-2RM-340 (DCT-4+);Symbian;2008;0
35417602;Nokia;2600c, 2600c;RM-340, 2600c, 2600c-2, 2600 classic, 2600c,2600c-2,RM-340, 2600 Classic, 2600c2600c-2 RM-340 (DCT-4+), 2600c 2600c-2RM-340 (DCT-4+);Symbian;2008;0
35417803;Nokia;2600c, 2600c;RM-340, 2600c, 2600c-2, 2600 classic, 2600c,2600c-2,RM-340, 2600 Classic, 2600c2600c-2 RM-340 (DCT-4+), 2600c 2600c-2RM-340 (DCT-4+);Symbian;2009;0
35418707;Sony;Xperia Z5;PM-0900-BV, Xperia Z5, E6653;Android;2015;1
35419002;Nokia;2600c, 2600c;RM-340, 2600c, 2600c-2, 2600 classic, 2600c,2600c-2,RM-340, 2600 Classic, 2600c2600c-2 RM-340 (DCT-4+), 2600c 2600c-2RM-340 (DCT-4+);Symbian;2008;0
35419102;Nokia;2760;RM-258, 2760, RM-258, 2760, 2760RM-258 (DCT-4);Symbian;2008;0
35419203;Nokia;2700c, 2700c;RM-561, 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic, 2700c2700c-2 RM-561 (BB5), 2700c 2700c-2RM-561 (BB5);Symbian;2009;0
35419702;Nokia;3110c;RM-237, 3110c, 3110 classic, 3110c,RM-237, 3110 Classic, 3110cRM-237 (BB5);Symbian;2008;0
35419806;LG;LG LG;LG LG-D802;Android;2014;1
35420007;Samsung;Samsung SM;Samsung SM-A300FU;Android;2015;1
35420106;Samsung;Samsung SM;Samsung SM-N910F;Android;2014;1
35420107;Samsung;Samsung SM;Samsung SM-G388F;Android;2015;1
35420207;Samsung;Samsung SM;Samsung SM-G361H/DS;Android;2015;
35420803;Nokia;E71;RM-346, E71-1, E71-1,E71-2,E71-3,E71x,RM-346,RM-357,RM-407,RM-462,RM-493, E71-1RM-346 (BB5);Symbian;2009;0
35421105;Samsung;Samsung GT;Samsung GT-E1200M;Proprietary;2012;0
35421506;Samsung;Samsung GT;Samsung GT-S5610;;2014;
35421806;Samsung;Samsung GT;Samsung GT-S7582;Android;2014;
35422306;Samsung;Samsung SM;Samsung SM-G900H;;2014;
35422706;Nokia;Nokia Lumia 630 Dual SIM,RM;RM-978, Nokia Lumia 630 Dual SIM,RM-978;Windows Phone;2014;
35424706;Nokia;Nokia RM;RM-944, Nokia RM-944, Nokia 108;S30;2014;
35424906;Nokia;RM;RM-914, RM-914, 520, Lumia 520, Nokia 520;Windows Phone;2014;
35425105;Samsung;Samsung GT;Samsung GT-C3322;Proprietary;2012;0
35425106;Nokia;Nokia RM;RM-945, Nokia RM-945, Nokia 108;S40;2014;
35425206;Nokia;Nokia RM;RM-1012, Nokia RM-1012, Nokia 225;S40;2014;
35425405;Samsung;Samsung GT;Samsung GT-I8160;Android;2012;0
35425506;Nokia;130, Nokia 130, RM;RM-1037, 130, Nokia 130, RM-1037;S30;2014;
35426107;HTC;HTC 10;2PS6200, HTC 10;Android;2015;1
35426307;Hong Kong Karasnn;ZOPO ZP951;;Android;2015;1
35426506;Nokia;RM;RM-1038, RM-1038, Nokia Lumia 735;;2014;1
35427003;Sony Ericsson;S312;AAB-1880013-BV, S312, S312, S312 Ericsson;Proprietary;2009;0
35427106;Nokia;Nokia Lumia 630 Dual SIM,RM;RM-978, Nokia Lumia 630 Dual SIM,RM-978;Windows Phone;2014;
35428207;Sony;Xperia Z5 Compact;PM-0880-BV, Xperia Z5 Compact, E5823;Android;2015;1
35428607;Tcl Communication Ltd;ALCATEL PIXI 4;ALCATEL PIXI 4 (4) 4034D;Android;2015;
35432304;Nokia;Nokia 2330c, 2330c;RM-512, Nokia 2330c, 2330c-2, 2330 classic, 2330c,2330c-2,2332c,RM-512, 2330 Classic, 2330c2330c-2 2332c RM-512 (BB5);Symbian;2010;0
35432600;Nokia;Nokia 3410;NHM-2NX, Nokia 3410, NHM-2, 3410, 3410NHM-2NX;Symbian;2004;0
35432900;Nokia;Nokia 3120;RH-19, Nokia 3120, 3100,3100b,3120b,RH-19,RH-50, 3120RH-19 (DCT-4);Symbian;2004;0
35432906;Lidaxin Technology Limited;glida R032;;SC6531C;2014;
35433604;Nokia;Nokia 5230;RM-588, Nokia 5230, 5230 Nuron,5230-1b,5230-1c,5230-1d,5235,5238,RM-588,RM-593,RM-594,RM-629, 52305235  Comes With Music RM-588 (BB5), 52305235Comes With Music RM-588 (BB5);Symbian;2010;0
35433607;Samsung;S5611 GT;S5611 GT-S5611;;2015;
35434204;Nokia;Nokai 1616;RH-125, Nokai 1616-2, 1616, 1616-2,RH-125, 1616-21616  RH-125, 1616-21616RH-125;Symbian;2010;0
35434304;Nokia;Nokia 2730c;RM-578, Nokia 2730c-1,2730c, 2730 classic, 2730c,2730c-1,2730c-1b,RM-578,RM-579, 2730 Classic, 2730c-12730c RM-578;Symbian;2010;0
35434504;Nokia;Nokia 6303ci;RM-638, Nokia 6303ci, 6303 classic, 6303c,6303ci,RM-443,RM-638, 6303i Classic, 6303ciRM-638, 6303i classic;Symbian;2010;0
35434607;Samsung;Samsung SM;Samsung SM-J100H/DS;Android;2015;
35434700;Nokia;Nokia 3510i;RH-9, Nokia 3510i/3530, 3530,RH-9, 3510i, 3510i3530  RH-9 (DCT-4), 3510i3530RH-9 (DCT-4), 3510i 3530RH-9 (DCT-4);Symbian;2004;0
35434707;Samsung;Samsung SM;Samsung SM-J100H/DS;Android;2015;
35435004;Nokia;Nokia 2700c, 2700c;RM-561, Nokia 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic, 2700c2700c-2 RM-561 (BB5);Symbian;2010;0
35435007;Samsung;Samsung SM;Samsung SM-G361F;Android;2015;1
35435205;Samsung;Samsung GALAXY Y;GT-S5360, Samsung GALAXY Y;Android;2012;0
35435505;Samsung;Samsung GT;Samsung GT-S6802;Android;2012;0
35435906;Blackberry Limited;BlackBerry RHD131LW;RHD131LW (UMTS FDD I, II, V/VI, VIII) (LTE FDD 1, 3, 7, 8, 20) (Generic), BlackBerry RHD131LW (STR100-1);;2014;1
35437701;Sony Ericsson;K750i;AAB-1022011-BV, K750i/K750c, K750c,K750i, K750c Ericsson, K750c K750i;Proprietary;2006;0
35437806;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35437905;HTC;HTC Desire C;PL01100, HTC Desire C, HTC PL01100;Android;2012;0
35437906;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35438006;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35438206;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35438702;Sony Ericsson;C702;AAD-3052081-BV, C702, C702, C702a Ericsson 1052141-BV, C702a C702c1052141-BV;Proprietary;2008;0
35439905;Sony Ericsson;Sony Ericsson LT18i;AAD-3880097-AV, Sony Ericsson LT18i;Android;2012;0
35440506;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35440604;Samsung;Samsung GT;Samsung GT-I9000, GT-i9000 Galaxy S;Proprietary;2010;0
35440706;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35440906;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35441105;Samsung;Samsung GT;Samsung GT-I9070;Android;2012;0
35441106;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35442355;Unknown;Unknown;;;;
35442806;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35442906;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35443006;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35443106;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35443206;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35443305;Emporia Telecom Produktions-Und;TELME C155;;Android;2012;0
35443406;Apple;Apple iPhone 6;Apple iPhone 6 (A1586);iOS;2014;1
35443605;HTC;HTC One;PN07100, HTC One, HTC PN07100;Android;2012;1
35443606;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35444006;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35444106;Apple;Apple iPhone 6 Plus;Apple iPhone 6 Plus (A1524);iOS;2014;1
35444406;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35444506;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35445000;Motorola;MQ3;MQ3-4411A11, V300,V500,V525,V600, V300/500/600, V30xV400 E550 V5xx V600 MQ3-4411A11, V30x V400 E550 V5xx V600MQ3-4411A11;Proprietary;2004;0
35445006;Apple;Apple iPhone 6;Apple iPhone 6 (A1549);iOS;2014;1
35445705;Sony Ericsson;Sony Ericsson ST25i Xperia U;AAD-3880130-BV, Sony Ericsson ST25i Xperia U;Android;2012;0
35446607;Samsung;Galaxy Grand Prime SM;Galaxy Grand Prime SM-G531F;;2015;1
35447306;Compal Electronics Inc;CAT B15Q;;Android;2014;
35448506;Samsung;Samsung SM;Samsung SM-T705;Android;2014;1
35450605;Samsung;Samsung Galaxy Mini  GT;Samsung Galaxy Mini  GT-S5570i;Android;2012;0
35451207;Sony;Xperia M4 Aqua;PM-0780-BV, Xperia M4 Aqua, E2303;Android;2015;1
35451306;Acer;Liquid Z500;;Android;2014;
35452701;Nokia;1600;RH-64, 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2006;0
35452801;Nokia;1600;RH-64, 1600, 1610,RH-64, 1600, 1600RH-64 (DCT-4);Symbian;2006;0
35453406;Acer;Acer Liquid Jade;Acer Liquid Jade, S55;Android;2014;
35456705;Nokia;Nokia 112, Nokia 1120;RM-837, Nokia 112, Nokia 1120, Nokia 112 Nokia 1120;Symbian;2012;0
35457205;Nokia;Nokia C2;RM-724, Nokia C2-05;Symbian;2012;0
35457601;Samsung;SGH;SGH-E740;Proprietary;2006;0
35457707;Sony;Xperia Z5 Dual;PM-0907-BV, Xperia Z5 Dual, E6633;Android;2015;1
35458605;Nokia;Nokia 100, Nokia 1000;RH-130, Nokia 100, Nokia 1000, 1000,RH-130, Nokia 100 Nokia 1000;Symbian;2012;0
35458705;Nokia;Nokia 100, Nokia 1000;RH-130, Nokia 100, Nokia 1000, 1000,RH-130, Nokia 100 Nokia 1000;Symbian;2012;0
35459305;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2012;0
35459405;Nokia;Nokia 113;RM-871, Nokia 113;Symbian;2012;0
35460305;Nokia;Nokia 305, Nokia 3050;RM-766, Nokia 305, Nokia 3050, Nokia 305 Nokia 3050;Symbian;2012;0
35460707;Samsung;Samsung SM;Samsung SM-G920F;Android;2015;1
35461002;Sony Ericsson;G502;AAD-3022121-BV, G502, G502, G502 Ericsson;Proprietary;2008;0
35462205;Nokia;Nokia 302, Asha 302, Nokia 3020;RM-813, Nokia 302, Asha 302, Nokia 3020, Nokia 302 Asha 302 Nokia 3020;Symbian;2012;0
35463305;Nokia;Nokia 101, Nokia 1010;RM-769, Nokia 101, Nokia 1010, 1010,RM-769, Nokia 101 Nokia 1010;Symbian;2012;0
35463705;Nokia;Nokia 610, Nokia 610;RM-835, Nokia 610, Nokia 610, Nokia 610 Nokia 610;Symbian;2012;0
35463801;Sony Ericsson;K610i;AAD-3022041-BV, K610i/K610c, unknown, K610i, K610c Ericsson K610im, K610c K610i K610im;Proprietary;2006;0
35463806;LG;LG L50;LG L50, LG-D213n;Android;2014;
35464005;Nokia;Nokia C5;RM-745, Nokia C5-00.2, Nokia C5-002;Symbian;2012;0
35464705;Nokia;Nokia C2;RM-721, Nokia C2-01;Symbian;2012;0
35465604;Samsung;Samsung GT;Samsung GT-E1050;Proprietary;2010;0
35466005;Samsung;Samsung GT;Samsung GT-E1190;Proprietary;2012;0
35466605;Samsung;Samsung GT;Samsung GT-N7100;Android;2012;0
35468303;Samsung;GT;GT-S3100;Proprietary;2009;0
35468502;LG;KE970;KE970, KE970, ElectronicsKE970 Shine;Proprietary;2008;0
35470604;Motorola Mobility;Motorola DC4;DC4-41H11, Motorola DC4-41H11, EX211;Symbian;2010;0
35471001;Samsung;SGH;SGH-X530;Proprietary;2006;0
35472005;Samsung;Samsung GT;Samsung GT-I9305;Android;2012;1
35472406;Sony;Sony Xperia Z2;PM-0740-BV, Sony Xperia Z2, D6503;Android;2014;1
35473507;Samsung;Samsung SM;Samsung SM-A500FU;Android;2015;1
35473806;Samsung;Samsung SM;Samsung SM-N9005;Android;2014;1
35474707;Samsung;Samsung SM;Samsung SM-G361F;Android;2015;1
35475306;Joint Stock Company;Explay C350;;SC 6531D;2014;
35475802;Samsung;SGH;SGH-M310;Proprietary;2008;0
35475900;Motorola;V3;MQ3-4411H11, V3, RAZR V3, RAZRV3 MQ3-4411H11, RAZR V3MQ3-4411H11;Proprietary;2004;0
35478104;Samsung;Samsung GT;Samsung GT-I9000, GT-i9000 Galaxy S, i9000Galaxy;Proprietary;2010;0
35478405;Samsung;Samsung GALAXY S3 MINI GT;Samsung GALAXY S3 MINI GT-I8190;Android;2012;0
35479205;Samsung;Samsung GT;Samsung GT-N7105;Android;2012;1
35479305;Samsung;Samsung GALAXY S3;GT-I9300, Samsung GALAXY S3;Android;2012;0
35480506;Sony;Xperia T3;PM-0730-BV, Xperia T3, D5103;Android;2014;1
35480804;Sony Ericsson;Sony Ericsson J10i2;AAD-3880065-BV, Sony Ericsson J10i2, Elm, Elm, J10i2 Ericsson;Proprietary;2010;0
35483204;Nokia;Nokia 7230;RM-604, Nokia 7230, 7230-1c,RM-598,RM-604, 7230RM-604;Symbian;2010;0
35483604;Nokia;Nokia 1616;RH-125, Nokia 1616-2, 1616, 1616-2,RH-125, 1616-21616  RH-125, 1616-21616RH-125;Symbian;2010;0
35484504;Nokia;Nokia 5230;RM-588, Nokia 5230, 5230 Nuron,5230-1b,5230-1c,5230-1d,5235,5238,RM-588,RM-593,RM-594,RM-629, 52305235  Comes With Music RM-588 (BB5), 52305235Comes With Music RM-588 (BB5);Symbian;2010;0
35484604;Nokia;Nokia 2330c, 2330c;RM-512, Nokia 2330c, 2330c-2, 2330 classic, 2330c,2330c-2,2332c,RM-512, 2330 Classic, 2330c2330c-2 2332c RM-512 (BB5);Symbian;2010;0
35484904;Nokia;Nokia 2700c, 2700c;RM-561, Nokia 2700c, 2700c-2, 2700 classic, 2700c,2700c-2,RM-561, 2700 Classic, 2700c2700c-2 RM-561 (BB5);Symbian;2010;0
35485304;Nokia;Nokia 2220s;RM-590, Nokia 2220s, 2220 slide, 2220s,RM-590, 2220 Slide, 2220sRM-590;Symbian;2010;0
35485506;Asustek Computer Inc;ASUS ZenFone 5 A500CG;ASUS ASUS T00F, ASUS ZenFone 5 A500CG;;2014;
35485705;Sony;SONY ST21i2;PM-0131-BV, SONY ST21i2;Android;2012;0
35485902;Nokia;6131;RM-115, 6131, 6131 NFC,RM-115,RM-216, 6131RM-115 (BB5);Symbian;2008;0
35486006;Wiko Global Sasu;WIKO LENNY;;Android;2014;
35486306;Wiko Global Sasu;WIKO RIFF;;Android,MT 6260M;2014;
35486506;Wiko Global Sasu;WIKO BIRDY;;Android,MOCOR;2014;1
35486507;Asustek Computer Inc;ASUS ZE550KL ZENFONE 2 LASER;ASUS Z00LD, ASUS ZE550KL ZENFONE 2 LASER;Android;2015;1
35486704;Nokia;Nokia 6303ci;RM-638, Nokia 6303ci, 6303 classic, 6303c,6303ci,RM-443,RM-638, 6303i Classic, 6303ciRM-638;Symbian;2010;0
35487205;Research In Motion;BlackBerry 9320;REW71UW (FDD I, IV, VIII) (Generic), BlackBerry 9320;Blackberry;2012;0
35487504;Nokia;Nokia E6;RM-609, Nokia E6-00, E6-00,RM-609;Symbian;2010;0
35487902;Telit Communications Spa;Telit G24;Telit G24, Telit G24 (formerly known as Motorola G24);Proprietary;2008;0
35488606;Samsung;Samsung SM;Samsung SM-G900F;Android;2014;1
35489004;Samsung;Samsung GT;Samsung GT-S5830, GT-S5830 Galaxy Ace;Proprietary;2010;0
35489405;Sony Ericsson;Sony Ericsson LT26i Xperia S;AAD-3880120-AV, Sony Ericsson LT26i Xperia S;Android;2012;0
35489906;Samsung;Samsung GT;Samsung GT-I9195;Android;2014;1
